# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
si:dkeyp-75h12.2	ENSCHAG00000003030	ENSCHAT00000005664	protein_coding	0	0	0	15	0	0	0	0	4	0	0	0	0	0	0	0	0	11
si:dkeyp-75h12.2	ENSCHAG00000003030	ENSCHAT00000005777	protein_coding	0	0	0	14	0	0	0	0	4	0	0	0	0	0	0	0	0	10
si:dkeyp-75h12.2	ENSCHAG00000003030	ENSCHAT00000005829	protein_coding	0	0	0	14	0	0	0	0	4	0	0	0	0	0	0	0	0	10
sim1a	ENSCHAG00000015763	ENSCHAT00000036001	protein_coding	0	0	0	4	0	0	0	1	3	0	0	0	0	0	0	0	0	0
skia	ENSCHAG00000001665	ENSCHAT00000002824	protein_coding	0	0	0	6	0	0	0	4	2	0	0	0	0	0	0	0	0	0
skia	ENSCHAG00000001665	ENSCHAT00000002876	protein_coding	0	0	0	6	0	0	0	4	2	0	0	0	0	0	0	0	0	0
skor1b	ENSCHAG00000023652	ENSCHAT00000055837	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
slain2	ENSCHAG00000023374	ENSCHAT00000055066	protein_coding	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0
slain2	ENSCHAG00000023374	ENSCHAT00000055077	protein_coding	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0
slc24a1	ENSCHAG00000003677	ENSCHAT00000006550	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
slc25a17	ENSCHAG00000014815	ENSCHAT00000033575	protein_coding	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	6
slc25a17	ENSCHAG00000014815	ENSCHAT00000033662	protein_coding	0	0	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	6
slc25a27	ENSCHAG00000021923	ENSCHAT00000051946	protein_coding	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	4
slc25a27	ENSCHAG00000021923	ENSCHAT00000051981	protein_coding	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	4
slc25a27	ENSCHAG00000021923	ENSCHAT00000052036	protein_coding	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	4
slc25a27	ENSCHAG00000021923	ENSCHAT00000052066	protein_coding	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	4
slc25a27	ENSCHAG00000021923	ENSCHAT00000052071	protein_coding	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	4
slc25a27	ENSCHAG00000021923	ENSCHAT00000052121	protein_coding	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	4
slc26a1	ENSCHAG00000027681	ENSCHAT00000066971	protein_coding	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	0	0	14
slc28a1	ENSCHAG00000007904	ENSCHAT00000016130	protein_coding	0	0	0	8	1	0	0	2	4	0	0	0	0	0	0	0	0	1
slc28a1	ENSCHAG00000007904	ENSCHAT00000016298	protein_coding	0	0	0	8	1	0	0	2	3	0	0	0	0	0	0	0	0	2
slc28a1	ENSCHAG00000007904	ENSCHAT00000016359	protein_coding	0	0	0	8	1	0	0	2	3	0	0	0	0	0	0	0	0	2
slc28a1	ENSCHAG00000007904	ENSCHAT00000016459	protein_coding	0	0	0	8	0	0	0	3	3	0	0	0	0	0	0	0	0	2
slc28a1	ENSCHAG00000007904	ENSCHAT00000016492	protein_coding	0	0	0	8	0	0	0	3	3	0	0	0	0	0	0	0	0	2
slc45a2	ENSCHAG00000026941	ENSCHAT00000064814	protein_coding	0	0	0	13	0	0	0	2	11	0	0	0	0	0	0	0	0	0
slc5a1	ENSCHAG00000013934	ENSCHAT00000035095	protein_coding	0	1	0	7	0	0	0	1	4	0	0	0	0	0	0	0	1	2
slc5a1	ENSCHAG00000013934	ENSCHAT00000035181	protein_coding	0	1	0	7	0	0	0	1	4	0	0	0	0	0	0	0	1	2
slc5a1	ENSCHAG00000013934	ENSCHAT00000035304	protein_coding	0	1	0	7	0	0	0	1	4	0	0	0	0	0	0	0	1	2
slc5a1	ENSCHAG00000013934	ENSCHAT00000035332	protein_coding	0	1	0	7	0	0	0	1	4	0	0	0	0	0	0	0	1	2
slc5a1	ENSCHAG00000013934	ENSCHAT00000035444	protein_coding	0	1	0	7	0	0	0	1	4	0	0	0	0	0	0	0	1	2
slc5a1	ENSCHAG00000013934	ENSCHAT00000035561	protein_coding	0	1	0	7	0	0	0	1	4	0	0	0	0	0	0	0	1	2
slc5a1	ENSCHAG00000013934	ENSCHAT00000035597	protein_coding	0	1	0	7	0	0	0	1	4	0	0	0	0	0	0	0	1	2
slc5a1	ENSCHAG00000013934	ENSCHAT00000035619	protein_coding	0	1	0	7	0	0	0	1	4	0	0	0	0	0	0	0	1	2
slc5a1	ENSCHAG00000013934	ENSCHAT00000035679	protein_coding	0	1	0	7	0	0	0	1	3	0	0	0	0	0	0	0	1	3
slc5a1	ENSCHAG00000013934	ENSCHAT00000035711	protein_coding	0	1	0	7	0	0	0	1	3	0	0	0	0	0	0	0	1	3
slc6a2	ENSCHAG00000004045	ENSCHAT00000015498	protein_coding	0	1	0	4	0	0	0	0	3	0	0	0	0	0	0	0	1	1
slc6a2	ENSCHAG00000004045	ENSCHAT00000015970	protein_coding	0	1	0	4	0	0	0	0	3	0	0	0	0	0	0	0	1	1
slc6a2	ENSCHAG00000004045	ENSCHAT00000016109	protein_coding	0	1	0	4	0	0	0	0	3	0	0	0	0	0	0	0	1	1
slc6a2	ENSCHAG00000004045	ENSCHAT00000016352	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	1
slc6a2	ENSCHAG00000004045	ENSCHAT00000016385	protein_coding	0	1	0	4	0	0	0	0	3	0	0	0	0	0	0	0	1	1
slc6a2	ENSCHAG00000004045	ENSCHAT00000016519	protein_coding	0	1	0	4	0	0	0	0	3	0	0	0	0	0	0	0	1	1
slc6a2	ENSCHAG00000004045	ENSCHAT00000016677	protein_coding	0	1	0	4	0	0	0	0	3	0	0	0	0	0	0	0	1	1
slc6a2	ENSCHAG00000004045	ENSCHAT00000016866	protein_coding	0	1	0	4	0	0	0	0	3	0	0	0	0	0	0	0	1	1
slc6a2	ENSCHAG00000004045	ENSCHAT00000016976	protein_coding	0	1	0	4	0	0	0	0	3	0	0	0	0	0	0	0	1	1
slc6a2	ENSCHAG00000004045	ENSCHAT00000017044	protein_coding	0	1	0	4	0	0	0	0	3	0	0	0	0	0	0	0	1	1
slit3	ENSCHAG00000014782	ENSCHAT00000039954	protein_coding	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0	0
slit3	ENSCHAG00000014782	ENSCHAT00000040305	protein_coding	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0	0
slit3	ENSCHAG00000014782	ENSCHAT00000040389	protein_coding	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0	0
slit3	ENSCHAG00000014782	ENSCHAT00000040739	protein_coding	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0	0
slit3	ENSCHAG00000014782	ENSCHAT00000040999	protein_coding	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0	0
slit3	ENSCHAG00000014782	ENSCHAT00000041063	protein_coding	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0	0
slit3	ENSCHAG00000014782	ENSCHAT00000042189	protein_coding	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0	0
slit3	ENSCHAG00000014782	ENSCHAT00000042211	protein_coding	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0	0
slit3	ENSCHAG00000014782	ENSCHAT00000042252	protein_coding	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0	0
slit3	ENSCHAG00000014782	ENSCHAT00000042431	protein_coding	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0	0
smad6b	ENSCHAG00000023735	ENSCHAT00000056043	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
smad6b	ENSCHAG00000023735	ENSCHAT00000056057	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
smyd3	ENSCHAG00000017656	ENSCHAT00000040708	protein_coding	0	0	0	6	0	0	0	1	5	0	0	0	0	0	0	0	0	0
smyd3	ENSCHAG00000017656	ENSCHAT00000040735	protein_coding	0	0	0	6	0	0	0	1	5	0	0	0	0	0	0	0	0	0
smyd3	ENSCHAG00000017656	ENSCHAT00000040756	protein_coding	0	0	0	6	0	0	0	1	5	0	0	0	0	0	0	0	0	0
snapc5	ENSCHAG00000000160	ENSCHAT00000000298	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
snx7	ENSCHAG00000009950	ENSCHAT00000021299	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0
snx7	ENSCHAG00000009950	ENSCHAT00000021323	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0
snx7	ENSCHAG00000009950	ENSCHAT00000021353	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0
spata18	ENSCHAG00000025006	ENSCHAT00000059492	protein_coding	0	1	0	16	0	0	0	0	17	0	0	0	0	1	0	0	0	0
spout1	ENSCHAG00000025977	ENSCHAT00000062018	protein_coding	0	0	0	18	0	0	0	14	1	0	0	0	0	0	0	0	0	3
sppl3	ENSCHAG00000012874	ENSCHAT00000028878	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
sppl3	ENSCHAG00000012874	ENSCHAT00000028889	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
sppl3	ENSCHAG00000012874	ENSCHAT00000028926	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
sqlea	ENSCHAG00000007170	ENSCHAT00000016332	protein_coding	0	0	0	12	1	0	0	1	6	0	0	0	0	0	0	0	0	4
sqlea	ENSCHAG00000007170	ENSCHAT00000016485	protein_coding	0	0	0	12	1	0	0	1	6	0	0	0	0	0	0	0	0	4
sqlea	ENSCHAG00000007170	ENSCHAT00000016558	protein_coding	0	0	0	12	1	0	0	1	6	0	0	0	0	0	0	0	0	4
st6galnac6	ENSCHAG00000025999	ENSCHAT00000062051	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
st8sia5	ENSCHAG00000025920	ENSCHAT00000061865	protein_coding	0	3	0	16	2	0	0	3	5	0	0	0	0	0	0	0	3	6
st8sia5	ENSCHAG00000025920	ENSCHAT00000061875	protein_coding	0	3	0	16	2	0	0	3	5	0	0	0	0	0	0	0	3	6
st8sia5	ENSCHAG00000025920	ENSCHAT00000061882	protein_coding	0	3	0	16	2	0	0	3	5	0	0	0	0	0	0	0	3	6
strn	ENSCHAG00000020390	ENSCHAT00000048543	protein_coding	0	0	0	7	0	0	0	1	6	0	0	0	0	0	0	0	0	0
strn	ENSCHAG00000020390	ENSCHAT00000048604	protein_coding	0	0	0	7	0	0	0	1	6	0	0	0	0	0	0	0	0	0
strn	ENSCHAG00000020390	ENSCHAT00000048618	protein_coding	0	0	0	7	0	0	0	1	6	0	0	0	0	0	0	0	0	0
strn	ENSCHAG00000020390	ENSCHAT00000048642	protein_coding	0	0	0	7	0	0	0	1	6	0	0	0	0	0	0	0	0	0
strn	ENSCHAG00000020390	ENSCHAT00000048686	protein_coding	0	0	1	6	0	0	0	1	5	1	0	0	0	1	0	0	0	0
strn	ENSCHAG00000020390	ENSCHAT00000048699	protein_coding	0	0	0	7	0	0	0	1	6	0	0	0	0	0	0	0	0	0
strn	ENSCHAG00000020390	ENSCHAT00000048709	protein_coding	0	0	0	7	0	0	0	1	6	0	0	0	0	0	0	0	0	0
strn	ENSCHAG00000020390	ENSCHAT00000048717	protein_coding	0	0	0	7	0	0	0	1	6	0	0	0	0	0	0	0	0	0
strn	ENSCHAG00000020390	ENSCHAT00000048763	protein_coding	0	0	0	7	0	0	0	1	6	0	0	0	0	0	0	0	0	0
strn	ENSCHAG00000020390	ENSCHAT00000048812	protein_coding	0	0	0	7	0	0	0	1	6	0	0	0	0	0	0	0	0	0
taf3	ENSCHAG00000014551	ENSCHAT00000032974	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
tapbpl	ENSCHAG00000022242	ENSCHAT00000052159	protein_coding	0	1	0	8	0	0	0	2	6	0	0	0	0	0	0	0	1	0
tapbpl	ENSCHAG00000022242	ENSCHAT00000052175	protein_coding	0	1	0	6	0	0	0	6	0	0	0	0	0	0	0	0	1	0
tapbpl	ENSCHAG00000022242	ENSCHAT00000052205	protein_coding	0	1	0	8	0	0	0	2	6	0	0	0	0	0	0	0	1	0
tapbpl	ENSCHAG00000022271	ENSCHAT00000052263	protein_coding	0	1	0	7	0	0	0	1	0	0	0	0	0	0	0	0	1	6
tbx4	ENSCHAG00000009487	ENSCHAT00000020040	protein_coding	0	1	0	7	1	0	0	1	4	0	0	0	0	0	0	0	1	1
thbs4b	ENSCHAG00000023900	ENSCHAT00000060971	protein_coding	0	1	0	28	0	0	0	1	19	0	0	0	0	0	0	0	1	8
thbs4b	ENSCHAG00000023900	ENSCHAT00000061005	protein_coding	0	1	0	28	0	0	0	1	19	0	0	0	0	0	0	0	1	8
thbs4b	ENSCHAG00000023900	ENSCHAT00000061029	protein_coding	0	1	0	28	0	0	0	1	19	0	0	0	0	0	0	0	1	8
thbs4b	ENSCHAG00000023900	ENSCHAT00000061036	protein_coding	0	1	0	28	0	0	0	1	19	0	0	0	0	0	0	0	1	8
thbs4b	ENSCHAG00000023900	ENSCHAT00000061047	protein_coding	0	1	0	28	0	0	0	1	19	0	0	0	0	0	0	0	1	8
thbs4b	ENSCHAG00000023900	ENSCHAT00000061050	protein_coding	0	1	0	28	0	0	0	1	19	0	0	0	0	0	0	0	1	8
thbs4b	ENSCHAG00000023900	ENSCHAT00000061056	protein_coding	0	1	0	27	0	0	0	1	17	0	0	0	0	0	0	0	1	9
thbs4b	ENSCHAG00000023900	ENSCHAT00000061086	protein_coding	0	1	0	27	0	0	0	1	17	0	0	0	0	0	0	0	1	9
tmem110l	ENSCHAG00000017576	ENSCHAT00000040422	protein_coding	0	0	0	3	1	0	0	2	0	0	0	0	0	0	0	0	0	0
tmem176l.4	ENSCHAG00000008783	ENSCHAT00000018224	protein_coding	0	0	0	11	1	0	0	5	1	0	0	0	0	0	0	0	0	4
tmem266	ENSCHAG00000011075	ENSCHAT00000024356	protein_coding	0	0	0	22	0	0	0	1	16	0	0	0	0	0	0	0	0	5
tmem266	ENSCHAG00000011075	ENSCHAT00000024385	protein_coding	0	0	0	22	0	0	0	1	16	0	0	0	0	0	0	0	0	5
tmem88b	ENSCHAG00000015574	ENSCHAT00000035341	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
tmem88b	ENSCHAG00000015574	ENSCHAT00000035357	protein_coding	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	1
tnni1b	ENSCHAG00000003533	ENSCHAT00000006310	protein_coding	0	1	0	10	3	0	0	5	2	0	0	0	0	1	0	0	0	1
tnni1b	ENSCHAG00000003533	ENSCHAT00000006355	protein_coding	0	1	0	10	3	0	0	5	2	0	0	0	0	1	0	0	0	1
tnnt2b	ENSCHAG00000003507	ENSCHAT00000006209	protein_coding	0	0	0	5	0	0	0	1	2	0	0	0	0	0	0	0	0	2
tor1	ENSCHAG00000025993	ENSCHAT00000062040	protein_coding	0	1	0	5	0	0	0	2	2	0	0	0	0	0	0	0	1	1
tor1	ENSCHAG00000025993	ENSCHAT00000062043	protein_coding	0	1	0	5	0	0	0	2	1	0	0	0	0	0	0	0	1	2
trappc3	ENSCHAG00000006329	ENSCHAT00000012510	protein_coding	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	6
trappc3	ENSCHAG00000006329	ENSCHAT00000012550	protein_coding	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	5
tspan3a	ENSCHAG00000008545	ENSCHAT00000017798	protein_coding	0	0	0	11	0	0	0	2	3	0	0	0	0	0	0	0	0	6
txnrd3	ENSCHAG00000018885	ENSCHAT00000050261	protein_coding	0	1	0	15	0	0	0	0	13	0	0	0	0	0	0	0	1	2
txnrd3	ENSCHAG00000018885	ENSCHAT00000050347	protein_coding	0	1	0	15	0	0	0	0	13	0	0	0	0	0	0	0	1	2
txnrd3	ENSCHAG00000018885	ENSCHAT00000050376	protein_coding	0	1	0	15	0	0	0	0	13	0	0	0	0	0	0	0	1	2
txnrd3	ENSCHAG00000018885	ENSCHAT00000050418	protein_coding	0	1	0	15	0	0	0	0	13	0	0	0	0	0	0	0	1	2
txnrd3	ENSCHAG00000018885	ENSCHAT00000050503	protein_coding	0	1	0	13	0	0	0	0	10	0	0	0	0	0	0	0	1	3
txnrd3	ENSCHAG00000018885	ENSCHAT00000050553	protein_coding	0	1	0	13	0	0	0	0	10	0	0	0	0	0	0	0	1	3
txnrd3	ENSCHAG00000018885	ENSCHAT00000050619	protein_coding	0	1	0	15	0	0	0	0	10	0	0	0	0	0	0	0	1	5
txnrd3	ENSCHAG00000018885	ENSCHAT00000050643	protein_coding	0	1	0	13	0	0	0	0	10	0	0	0	0	0	0	0	1	3
txnrd3	ENSCHAG00000018885	ENSCHAT00000050709	protein_coding	0	1	0	13	0	0	0	0	10	0	0	0	0	0	0	0	1	3
txnrd3	ENSCHAG00000018885	ENSCHAT00000050792	protein_coding	0	0	0	14	0	0	0	0	8	0	0	0	0	0	0	0	0	6
ubqln4	ENSCHAG00000008716	ENSCHAT00000018156	protein_coding	0	0	0	10	0	0	0	3	3	0	0	0	0	0	0	0	0	4
ubqln4	ENSCHAG00000008716	ENSCHAT00000018175	protein_coding	0	0	0	10	0	0	0	3	3	0	0	0	0	0	0	0	0	4
uhrf1bp1l	ENSCHAG00000002645	ENSCHAT00000010155	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0
uhrf1bp1l	ENSCHAG00000002645	ENSCHAT00000010362	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0
uhrf1bp1l	ENSCHAG00000002645	ENSCHAT00000010706	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0
uhrf1bp1l	ENSCHAG00000002645	ENSCHAT00000010910	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0
uhrf1bp1l	ENSCHAG00000002645	ENSCHAT00000011066	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0
uhrf1bp1l	ENSCHAG00000002645	ENSCHAT00000011194	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0
uhrf1bp1l	ENSCHAG00000002645	ENSCHAT00000011237	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0
usp20	ENSCHAG00000022910	ENSCHAT00000055742	protein_coding	0	0	0	27	2	0	0	2	23	0	0	0	0	0	0	0	0	0
usp20	ENSCHAG00000022910	ENSCHAT00000055927	protein_coding	0	0	0	27	2	0	0	2	23	0	0	0	0	0	0	0	0	0
usp20	ENSCHAG00000022910	ENSCHAT00000056019	protein_coding	0	0	0	27	2	0	0	2	23	0	0	0	0	0	0	0	0	0
usp20	ENSCHAG00000022910	ENSCHAT00000056026	protein_coding	0	0	0	27	2	0	0	2	23	0	0	0	0	0	0	0	0	0
usp20	ENSCHAG00000022910	ENSCHAT00000056035	protein_coding	0	0	0	27	2	0	0	2	23	0	0	0	0	0	0	0	0	0
usp20	ENSCHAG00000022910	ENSCHAT00000056099	protein_coding	0	0	0	27	2	0	0	2	23	0	0	0	0	0	0	0	0	0
usp20	ENSCHAG00000022910	ENSCHAT00000056175	protein_coding	0	1	0	26	2	0	0	2	22	0	0	0	0	0	0	0	1	0
usp46	ENSCHAG00000025013	ENSCHAT00000059550	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
usp46	ENSCHAG00000025013	ENSCHAT00000059558	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
usp46	ENSCHAG00000025013	ENSCHAT00000059575	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
uts2r3	ENSCHAG00000022396	ENSCHAT00000052574	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
vps13a	ENSCHAG00000021136	ENSCHAT00000056928	protein_coding	0	0	0	6	0	0	0	4	1	0	0	0	0	0	0	0	0	1
vps13a	ENSCHAG00000021136	ENSCHAT00000057159	protein_coding	0	0	0	5	0	0	0	3	1	0	0	0	0	0	0	0	0	1
vps13a	ENSCHAG00000021136	ENSCHAT00000057321	protein_coding	0	0	0	5	0	0	0	3	1	0	0	0	0	0	0	0	0	1
vps13a	ENSCHAG00000021136	ENSCHAT00000057361	protein_coding	0	0	0	4	0	0	0	2	1	0	0	0	0	0	0	0	0	1
vps13a	ENSCHAG00000021136	ENSCHAT00000057463	protein_coding	0	0	0	4	0	0	0	2	1	0	0	0	0	0	0	0	0	1
vps13a	ENSCHAG00000021136	ENSCHAT00000057486	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
vps13a	ENSCHAG00000021136	ENSCHAT00000057503	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
vps13a	ENSCHAG00000021136	ENSCHAT00000057607	protein_coding	0	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0	0	0
vps13a	ENSCHAG00000021136	ENSCHAT00000057757	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
wdpcp	ENSCHAG00000001434	ENSCHAT00000002625	protein_coding	0	0	0	7	1	0	0	0	6	0	0	0	0	0	0	0	0	0
wdpcp	ENSCHAG00000001434	ENSCHAT00000002789	protein_coding	0	0	0	7	1	0	0	0	6	0	0	0	0	0	0	0	0	0
wdpcp	ENSCHAG00000001434	ENSCHAT00000002828	protein_coding	0	0	0	7	1	0	0	0	6	0	0	0	0	0	0	0	0	0
wdpcp	ENSCHAG00000001434	ENSCHAT00000002897	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
wdpcp	ENSCHAG00000001434	ENSCHAT00000002936	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
wnk1b	ENSCHAG00000025749	ENSCHAT00000061396	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
wnk1b	ENSCHAG00000025749	ENSCHAT00000061410	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
wnt5b	ENSCHAG00000026035	ENSCHAT00000062149	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
wnt5b	ENSCHAG00000026035	ENSCHAT00000062157	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
wnt5b	ENSCHAG00000026035	ENSCHAT00000062171	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ywhah	ENSCHAG00000013902	ENSCHAT00000031356	protein_coding	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	1
yy1b	ENSCHAG00000007484	ENSCHAT00000015172	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
yy1b	ENSCHAG00000007484	ENSCHAT00000015186	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
zar1	ENSCHAG00000023410	ENSCHAT00000055123	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
zbtb7b	ENSCHAG00000022741	ENSCHAT00000053500	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
zfpm2a	ENSCHAG00000010539	ENSCHAT00000022778	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
zgc:103692	ENSCHAG00000022825	ENSCHAT00000053773	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
zgc:122979	ENSCHAG00000025640	ENSCHAT00000061094	protein_coding	0	1	0	15	0	0	0	5	1	0	0	0	0	0	0	0	1	9
zgc:77838	ENSCHAG00000025971	ENSCHAT00000061963	protein_coding	0	0	0	17	0	0	0	0	12	0	0	0	0	0	0	0	0	5
zgc:77838	ENSCHAG00000025971	ENSCHAT00000061964	protein_coding	0	0	0	17	0	0	0	0	12	0	0	0	0	0	0	0	0	5
zgc:86764	ENSCHAG00000027682	ENSCHAT00000066972	protein_coding	0	0	0	18	0	0	0	7	5	0	0	0	0	0	0	0	0	6
zgc:86764	ENSCHAG00000027682	ENSCHAT00000066973	protein_coding	1	0	0	13	0	0	0	3	4	0	0	0	0	0	0	1	0	6
znf410	ENSCHAG00000006574	ENSCHAT00000013032	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
znf410	ENSCHAG00000006574	ENSCHAT00000013074	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
znf574	ENSCHAG00000012381	ENSCHAT00000027639	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
znhit3	ENSCHAG00000022807	ENSCHAT00000053663	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
zswim8	ENSCHAG00000005956	ENSCHAT00000023181	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	4
zswim8	ENSCHAG00000005956	ENSCHAT00000024094	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	4
zswim8	ENSCHAG00000005956	ENSCHAT00000024115	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	4
zswim8	ENSCHAG00000005956	ENSCHAT00000024959	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	4
zswim8	ENSCHAG00000005956	ENSCHAT00000025225	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	4
zswim8	ENSCHAG00000005956	ENSCHAT00000025365	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	4
zswim8	ENSCHAG00000005956	ENSCHAT00000025487	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	4
zswim8	ENSCHAG00000005956	ENSCHAT00000025572	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
zwilch	ENSCHAG00000000117	ENSCHAT00000000230	protein_coding	0	1	0	6	0	0	0	1	5	0	0	0	0	0	0	0	1	0
