# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
ralgps1	ENSCHAG00000007191	ENSCHAT00000017555	protein_coding	0	0	0	34	0	0	0	0	33	0	0	0	0	0	0	1
ralgps1	ENSCHAG00000007191	ENSCHAT00000017609	protein_coding	0	0	0	34	0	0	0	0	33	0	0	0	0	0	0	1
ralgps1	ENSCHAG00000007191	ENSCHAT00000017753	protein_coding	0	0	0	27	0	0	0	0	25	0	0	0	0	0	0	2
ralgps1	ENSCHAG00000007191	ENSCHAT00000017877	protein_coding	0	0	0	27	0	0	0	0	25	0	0	0	0	0	0	2
ralgps1	ENSCHAG00000007191	ENSCHAT00000017929	protein_coding	0	0	0	27	0	0	0	0	25	0	0	0	0	0	0	2
ralgps1	ENSCHAG00000007191	ENSCHAT00000017961	protein_coding	0	0	0	27	0	0	0	0	25	0	0	0	0	0	0	2
ralgps1	ENSCHAG00000007191	ENSCHAT00000018052	protein_coding	0	0	0	27	0	0	0	0	25	0	0	0	0	0	0	2
ralyl	ENSCHAG00000022931	ENSCHAT00000053945	protein_coding	0	0	0	17	0	0	0	11	0	0	0	0	0	0	0	6
ralyl	ENSCHAG00000022931	ENSCHAT00000053951	protein_coding	0	0	0	17	0	0	0	11	0	0	0	0	0	0	0	6
ranbp9	ENSCHAG00000022521	ENSCHAT00000053421	protein_coding	0	0	0	5	0	0	0	4	1	0	0	0	0	0	0	0
ranbp9	ENSCHAG00000022521	ENSCHAT00000053470	protein_coding	0	0	0	5	0	0	0	4	1	0	0	0	0	0	0	0
ranbp9	ENSCHAG00000022521	ENSCHAT00000053564	protein_coding	0	0	0	5	0	0	0	4	1	0	0	0	0	0	0	0
rap1ab	ENSCHAG00000018986	ENSCHAT00000044192	protein_coding	0	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0
rap1ab	ENSCHAG00000018986	ENSCHAT00000044204	protein_coding	0	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0
rap1ab	ENSCHAG00000018986	ENSCHAT00000044236	protein_coding	0	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0
rbm38	ENSCHAG00000023223	ENSCHAT00000054689	protein_coding	0	0	0	9	0	0	0	5	3	0	0	0	0	0	0	1
rdh14b	ENSCHAG00000009299	ENSCHAT00000019549	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0
recql5	ENSCHAG00000003867	ENSCHAT00000006977	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
rgl2	ENSCHAG00000006474	ENSCHAT00000012825	protein_coding	0	0	1	14	0	0	0	3	8	1	0	0	0	0	0	3
rgl2	ENSCHAG00000006474	ENSCHAT00000012883	protein_coding	0	0	1	14	0	0	0	3	8	1	0	0	0	0	0	3
rgl2	ENSCHAG00000006474	ENSCHAT00000012919	protein_coding	0	0	1	11	0	0	0	3	7	1	0	0	0	0	0	1
rgs12b	ENSCHAG00000019293	ENSCHAT00000044713	protein_coding	0	0	0	12	0	0	0	0	11	0	0	0	0	0	0	1
rgs12b	ENSCHAG00000019293	ENSCHAT00000044792	protein_coding	0	0	0	11	0	0	0	0	11	0	0	0	0	0	0	0
rnf144aa	ENSCHAG00000010536	ENSCHAT00000022785	protein_coding	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0
rnf182	ENSCHAG00000022766	ENSCHAT00000053582	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
rnpep	ENSCHAG00000014495	ENSCHAT00000034935	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
rnpep	ENSCHAG00000014495	ENSCHAT00000035038	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
rnpep	ENSCHAG00000014495	ENSCHAT00000035140	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
rnpep	ENSCHAG00000014495	ENSCHAT00000035179	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
rnpep	ENSCHAG00000014495	ENSCHAT00000035204	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
rnpep	ENSCHAG00000014495	ENSCHAT00000035229	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
rnpep	ENSCHAG00000014495	ENSCHAT00000035266	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
rnpep	ENSCHAG00000014495	ENSCHAT00000035298	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
rnpep	ENSCHAG00000014495	ENSCHAT00000035344	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
rnpep	ENSCHAG00000014495	ENSCHAT00000035525	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
rps27l	ENSCHAG00000010048	ENSCHAT00000021654	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
rps27l	ENSCHAG00000010048	ENSCHAT00000021747	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
rps27l	ENSCHAG00000010048	ENSCHAT00000021791	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
rxfp3.3a2	ENSCHAG00000019101	ENSCHAT00000044213	protein_coding	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	1
sall1a	ENSCHAG00000014333	ENSCHAT00000032450	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0
sall1a	ENSCHAG00000014333	ENSCHAT00000032487	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1
sap130a	ENSCHAG00000019008	ENSCHAT00000045708	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	1
sap130a	ENSCHAG00000019008	ENSCHAT00000045902	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	1
sap130a	ENSCHAG00000019008	ENSCHAT00000045969	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	1
sap130a	ENSCHAG00000019008	ENSCHAT00000046022	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	1
sbf2	ENSCHAG00000006532	ENSCHAT00000015443	protein_coding	0	0	0	8	0	0	0	1	7	0	0	0	0	0	0	0
sbf2	ENSCHAG00000006532	ENSCHAT00000015861	protein_coding	0	0	0	8	0	0	0	1	7	0	0	0	0	0	0	0
sbf2	ENSCHAG00000006532	ENSCHAT00000015980	protein_coding	0	0	0	8	0	0	0	1	7	0	0	0	0	0	0	0
sbf2	ENSCHAG00000006532	ENSCHAT00000016509	protein_coding	0	0	0	8	0	0	0	1	7	0	0	0	0	0	0	0
sbf2	ENSCHAG00000006532	ENSCHAT00000018026	protein_coding	0	0	0	7	0	0	0	1	2	0	0	0	0	0	0	4
sbf2	ENSCHAG00000006532	ENSCHAT00000018422	protein_coding	0	0	0	7	0	0	0	1	2	0	0	0	0	0	0	4
sbf2	ENSCHAG00000006532	ENSCHAT00000018638	protein_coding	0	0	0	7	0	0	0	1	2	0	0	0	0	0	0	4
sbf2	ENSCHAG00000006532	ENSCHAT00000018801	protein_coding	0	0	0	7	0	0	0	1	2	0	0	0	0	0	0	4
sbf2	ENSCHAG00000006532	ENSCHAT00000019558	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0
sbf2	ENSCHAG00000006532	ENSCHAT00000019616	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0
sclt1	ENSCHAG00000015265	ENSCHAT00000034635	protein_coding	0	0	0	9	0	0	0	2	5	0	0	0	0	0	0	2
sdr16c5b	ENSCHAG00000012868	ENSCHAT00000028922	protein_coding	0	0	0	8	0	0	0	5	3	0	0	0	0	0	0	0
sdr16c5b	ENSCHAG00000013271	ENSCHAT00000030086	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
sdr16c5b	ENSCHAG00000013271	ENSCHAT00000030143	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
sema5bb	ENSCHAG00000005803	ENSCHAT00000012364	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1
sema5bb	ENSCHAG00000005803	ENSCHAT00000012583	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1
sema5bb	ENSCHAG00000005803	ENSCHAT00000012673	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1
sema5bb	ENSCHAG00000005803	ENSCHAT00000012706	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1
sema5bb	ENSCHAG00000005803	ENSCHAT00000012766	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1
setb	ENSCHAG00000019128	ENSCHAT00000044294	protein_coding	0	0	0	10	0	0	0	8	1	0	0	0	0	0	0	1
sez6l2	ENSCHAG00000007285	ENSCHAT00000017991	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
sez6l2	ENSCHAG00000007285	ENSCHAT00000018305	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
shank3a	ENSCHAG00000008521	ENSCHAT00000018143	protein_coding	0	0	0	38	0	0	0	0	38	0	0	0	0	0	0	0
shank3a	ENSCHAG00000008521	ENSCHAT00000018159	protein_coding	0	0	0	38	0	0	0	0	38	0	0	0	0	0	0	0
shank3a	ENSCHAG00000008521	ENSCHAT00000018185	protein_coding	0	0	0	38	0	0	0	0	38	0	0	0	0	0	0	0
shank3a	ENSCHAG00000008521	ENSCHAT00000018215	protein_coding	0	0	0	38	0	0	0	0	38	0	0	0	0	0	0	0
shank3a	ENSCHAG00000008521	ENSCHAT00000018235	protein_coding	0	0	0	38	0	0	0	0	38	0	0	0	0	0	0	0
shank3a	ENSCHAG00000008521	ENSCHAT00000018290	protein_coding	0	0	0	38	0	0	0	0	38	0	0	0	0	0	0	0
shank3a	ENSCHAG00000008521	ENSCHAT00000018346	protein_coding	0	0	0	38	0	0	0	0	38	0	0	0	0	0	0	0
shisa4	ENSCHAG00000018848	ENSCHAT00000043613	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
si:ch211-106h4.9	ENSCHAG00000023006	ENSCHAT00000054073	protein_coding	0	0	0	13	0	0	0	0	6	0	0	0	0	0	0	7
si:ch211-106h4.9	ENSCHAG00000023006	ENSCHAT00000054095	protein_coding	0	0	0	13	0	0	0	0	6	0	0	0	0	0	0	7
si:ch211-106h4.9	ENSCHAG00000023006	ENSCHAT00000054124	protein_coding	0	0	0	13	0	0	0	0	6	0	0	0	0	0	0	7
si:ch211-198a12.6	ENSCHAG00000019945	ENSCHAT00000046348	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	2
si:ch211-215k15.4	ENSCHAG00000015386	ENSCHAT00000034846	protein_coding	0	2	1	50	0	0	0	34	16	1	0	0	0	0	2	0
si:ch211-215k15.4	ENSCHAG00000015386	ENSCHAT00000034855	protein_coding	0	2	1	50	0	0	0	34	16	1	0	0	0	0	2	0
si:ch211-215k15.4	ENSCHAG00000015386	ENSCHAT00000034870	protein_coding	0	2	1	50	0	0	0	34	16	1	0	0	0	0	2	0
si:ch211-215k15.4	ENSCHAG00000015386	ENSCHAT00000034888	protein_coding	0	0	0	12	1	0	0	0	11	0	0	0	0	0	0	0
si:ch211-215k15.4	ENSCHAG00000015386	ENSCHAT00000034985	protein_coding	0	0	0	12	1	0	0	0	11	0	0	0	0	0	0	0
si:ch211-215k15.4	ENSCHAG00000015386	ENSCHAT00000034999	protein_coding	0	0	0	10	1	0	0	0	9	0	0	0	0	0	0	0
si:ch211-218g4.2	ENSCHAG00000024718	ENSCHAT00000058737	protein_coding	0	0	0	13	0	0	0	3	7	0	0	0	0	0	0	3
si:ch211-223p8.8	ENSCHAG00000019634	ENSCHAT00000045517	protein_coding	0	1	1	9	0	1	1	5	0	1	0	0	0	0	0	3
si:ch211-235o23.1	ENSCHAG00000002756	ENSCHAT00000004759	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
si:ch211-235o23.1	ENSCHAG00000002756	ENSCHAT00000004797	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
si:ch211-262i1.3	ENSCHAG00000002478	ENSCHAT00000004330	protein_coding	0	0	0	9	0	0	0	5	0	0	0	0	0	0	0	4
si:ch211-262i1.3	ENSCHAG00000002478	ENSCHAT00000004447	protein_coding	0	0	0	7	0	0	0	5	0	0	0	0	0	0	0	2
si:ch211-262i1.3	ENSCHAG00000002478	ENSCHAT00000004477	protein_coding	0	0	0	6	0	0	0	5	0	0	0	0	0	0	0	1
si:ch211-262i1.6	ENSCHAG00000005190	ENSCHAT00000009688	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1
si:ch211-51a6.2	ENSCHAG00000011630	ENSCHAT00000025611	protein_coding	0	0	0	6	0	0	0	4	2	0	0	0	0	0	0	0
si:ch211-51a6.2	ENSCHAG00000011630	ENSCHAT00000025645	protein_coding	0	0	0	8	0	0	0	4	2	0	0	0	0	0	0	2
si:ch211-51a6.2	ENSCHAG00000011630	ENSCHAT00000025685	protein_coding	0	0	0	6	0	0	0	4	2	0	0	0	0	0	0	0
si:ch73-173p19.1	ENSCHAG00000015650	ENSCHAT00000035792	protein_coding	0	0	0	11	0	0	0	2	1	0	0	0	0	0	0	8
si:ch73-173p19.1	ENSCHAG00000015650	ENSCHAT00000035858	protein_coding	0	0	0	4	0	0	0	2	1	0	0	0	0	0	0	1
si:ch73-173p19.1	ENSCHAG00000015650	ENSCHAT00000035898	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	1
si:ch73-194h10.2	ENSCHAG00000017017	ENSCHAT00000041511	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0
si:ch73-194h10.2	ENSCHAG00000017017	ENSCHAT00000042205	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0
si:ch73-194h10.2	ENSCHAG00000017017	ENSCHAT00000043615	protein_coding	0	1	0	5	0	0	0	0	5	0	0	0	0	0	1	0
si:ch73-194h10.2	ENSCHAG00000017017	ENSCHAT00000043783	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0
si:ch73-194h10.2	ENSCHAG00000017017	ENSCHAT00000043859	protein_coding	0	1	0	5	0	0	0	0	5	0	0	0	0	0	1	0
si:ch73-22o12.1	ENSCHAG00000010900	ENSCHAT00000023676	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
si:dkey-174m14.3	ENSCHAG00000009312	ENSCHAT00000019568	protein_coding	0	0	0	10	0	0	0	2	8	0	0	0	0	0	0	0
si:dkey-174m14.3	ENSCHAG00000009312	ENSCHAT00000019587	protein_coding	0	0	0	10	0	0	0	2	7	0	0	0	0	0	0	1
si:dkey-183j2.10	ENSCHAG00000013881	ENSCHAT00000031605	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1
si:dkey-191g9.5	ENSCHAG00000011690	ENSCHAT00000025885	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
si:dkey-191g9.5	ENSCHAG00000011690	ENSCHAT00000025915	protein_coding	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0
si:dkey-191g9.7	ENSCHAG00000011754	ENSCHAT00000025935	protein_coding	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	1
si:dkey-222b8.4	ENSCHAG00000012641	ENSCHAT00000028210	protein_coding	0	0	0	7	0	0	0	0	5	0	0	0	0	0	0	2
si:dkey-228d14.5	ENSCHAG00000020527	ENSCHAT00000047785	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0
si:dkey-34d22.1	ENSCHAG00000006803	ENSCHAT00000013583	protein_coding	0	0	1	8	1	0	0	0	5	1	0	0	0	0	0	2
si:dkey-34d22.1	ENSCHAG00000006803	ENSCHAT00000013608	protein_coding	0	0	1	8	1	0	0	0	5	1	0	0	0	0	0	2
si:dkey-34d22.5	ENSCHAG00000006793	ENSCHAT00000013537	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
si:dkey-37o8.1	ENSCHAG00000003659	ENSCHAT00000006545	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
si:dkey-43k4.5	ENSCHAG00000019140	ENSCHAT00000044297	protein_coding	0	1	0	13	0	0	0	6	2	0	0	0	0	0	1	5
si:dkey-43k4.5	ENSCHAG00000019140	ENSCHAT00000044320	protein_coding	0	1	0	13	0	0	0	6	2	0	0	0	0	0	1	5
si:dkeyp-19e1.3	ENSCHAG00000016146	ENSCHAT00000036748	protein_coding	0	0	0	11	1	0	0	8	1	0	0	0	0	0	0	1
si:dkeyp-74a11.1	ENSCHAG00000001466	ENSCHAT00000002323	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
si:dkeyp-74a11.1	ENSCHAG00000001466	ENSCHAT00000002336	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
sik2b	ENSCHAG00000013038	ENSCHAT00000029203	protein_coding	0	0	0	5	0	0	0	1	2	0	0	0	0	0	0	2
sik2b	ENSCHAG00000013038	ENSCHAT00000029219	protein_coding	0	0	0	5	0	0	0	1	2	0	0	0	0	0	0	2
sik2b	ENSCHAG00000013038	ENSCHAT00000029239	protein_coding	0	0	0	5	0	0	0	1	2	0	0	0	0	0	0	2
sirt3	ENSCHAG00000019155	ENSCHAT00000044276	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0
skib	ENSCHAG00000013389	ENSCHAT00000030210	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0
slc12a5b	ENSCHAG00000025049	ENSCHAT00000059820	protein_coding	0	0	0	14	0	0	0	0	13	0	0	0	0	0	0	1
slc25a16	ENSCHAG00000020593	ENSCHAT00000047944	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1
slc35a5	ENSCHAG00000022633	ENSCHAT00000053199	protein_coding	0	0	0	8	1	0	0	3	2	0	0	0	0	0	0	2
slc35a5	ENSCHAG00000022633	ENSCHAT00000053219	protein_coding	0	0	0	8	1	0	0	5	0	0	0	0	0	0	0	2
slc35b1	ENSCHAG00000008733	ENSCHAT00000018507	protein_coding	0	0	0	9	0	0	0	4	1	0	0	0	0	0	0	4
slc35b1	ENSCHAG00000008733	ENSCHAT00000018633	protein_coding	0	0	0	9	0	0	0	4	1	0	0	0	0	0	0	4
slc35b1	ENSCHAG00000008733	ENSCHAT00000018677	protein_coding	0	0	0	9	0	0	0	4	1	0	0	0	0	0	0	4
slc35b1	ENSCHAG00000008733	ENSCHAT00000018749	protein_coding	0	0	0	9	0	0	0	4	1	0	0	0	0	0	0	4
slc35b1	ENSCHAG00000008733	ENSCHAT00000018813	protein_coding	0	0	0	9	0	0	0	4	1	0	0	0	0	0	0	4
slc35b1	ENSCHAG00000008733	ENSCHAT00000018857	protein_coding	0	0	0	9	0	0	0	4	1	0	0	0	0	0	0	4
slc35b1	ENSCHAG00000008733	ENSCHAT00000018895	protein_coding	0	0	0	8	0	0	0	4	1	0	0	0	0	0	0	3
slc35b1	ENSCHAG00000008733	ENSCHAT00000018904	protein_coding	0	0	0	8	0	0	0	4	1	0	0	0	0	0	0	3
slc35b1	ENSCHAG00000008733	ENSCHAT00000018922	protein_coding	0	0	0	8	0	0	0	4	1	0	0	0	0	0	0	3
slc39a6	ENSCHAG00000003833	ENSCHAT00000007388	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
slc39a6	ENSCHAG00000003833	ENSCHAT00000007561	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
slc39a6	ENSCHAG00000003833	ENSCHAT00000007716	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
slc39a6	ENSCHAG00000003833	ENSCHAT00000007762	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
slc4a2b	ENSCHAG00000015969	ENSCHAT00000047817	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	2
slc4a7	ENSCHAG00000016862	ENSCHAT00000038969	protein_coding	0	0	0	37	0	0	0	3	29	0	0	0	0	0	0	5
slc4a7	ENSCHAG00000016862	ENSCHAT00000039084	protein_coding	0	0	0	33	0	0	3	3	22	0	0	0	0	0	0	5
slc4a7	ENSCHAG00000016862	ENSCHAT00000039116	protein_coding	0	0	0	33	0	0	3	3	22	0	0	0	0	0	0	5
slc4a7	ENSCHAG00000016862	ENSCHAT00000039156	protein_coding	0	0	0	33	0	0	3	3	22	0	0	0	0	0	0	5
slc4a7	ENSCHAG00000016862	ENSCHAT00000039385	protein_coding	0	0	0	33	0	0	3	3	22	0	0	0	0	0	0	5
slc4a7	ENSCHAG00000016862	ENSCHAT00000039402	protein_coding	0	0	0	33	0	0	3	3	22	0	0	0	0	0	0	5
slc4a7	ENSCHAG00000016862	ENSCHAT00000039495	protein_coding	0	0	0	32	0	0	3	2	22	0	0	0	0	0	0	5
slc4a7	ENSCHAG00000016862	ENSCHAT00000039506	protein_coding	0	0	0	32	0	0	3	2	22	0	0	0	0	0	0	5
slc4a7	ENSCHAG00000016862	ENSCHAT00000039623	protein_coding	0	1	0	31	0	0	3	4	19	0	0	0	0	0	1	5
slc4a7	ENSCHAG00000016862	ENSCHAT00000039636	protein_coding	0	0	0	31	0	0	3	4	19	0	0	0	0	0	0	5
smyd2a	ENSCHAG00000023508	ENSCHAT00000055470	protein_coding	0	1	0	13	0	0	0	2	11	0	0	0	0	1	0	1
smyd2a	ENSCHAG00000023508	ENSCHAT00000055484	protein_coding	0	1	0	13	0	0	0	2	11	0	0	0	0	1	0	1
smyd2a	ENSCHAG00000023508	ENSCHAT00000055507	protein_coding	0	1	0	13	0	0	0	2	11	0	0	0	0	1	0	1
snx9a	ENSCHAG00000023578	ENSCHAT00000055565	protein_coding	0	0	0	13	0	0	0	3	10	0	0	0	0	0	0	0
sorbs3	ENSCHAG00000018358	ENSCHAT00000042360	protein_coding	0	0	2	21	0	0	0	0	16	2	0	0	0	1	0	5
sp7	ENSCHAG00000021305	ENSCHAT00000049631	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0
spo11	ENSCHAG00000023191	ENSCHAT00000054661	protein_coding	0	0	0	7	0	0	0	1	2	0	0	0	0	0	0	4
spo11	ENSCHAG00000023191	ENSCHAT00000054671	protein_coding	0	0	0	7	0	0	0	1	2	0	0	0	0	0	0	4
spop	ENSCHAG00000008557	ENSCHAT00000017907	protein_coding	0	0	0	11	0	0	0	2	9	0	0	0	0	0	0	0
spop	ENSCHAG00000008557	ENSCHAT00000017935	protein_coding	0	0	0	11	0	0	0	2	9	0	0	0	0	0	0	0
spop	ENSCHAG00000008557	ENSCHAT00000017957	protein_coding	0	0	0	7	0	0	0	2	4	0	0	0	0	0	0	1
spop	ENSCHAG00000008557	ENSCHAT00000018010	protein_coding	0	0	0	11	0	0	0	2	9	0	0	0	0	0	0	0
spop	ENSCHAG00000008557	ENSCHAT00000018021	protein_coding	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0
sptan1	ENSCHAG00000019407	ENSCHAT00000052591	protein_coding	0	0	1	41	0	0	0	8	27	1	0	0	0	0	0	6
sptan1	ENSCHAG00000019407	ENSCHAT00000052751	protein_coding	0	0	1	41	0	0	0	8	27	1	0	0	0	0	0	6
sptan1	ENSCHAG00000019407	ENSCHAT00000052771	protein_coding	0	0	1	41	0	0	0	8	27	1	0	0	0	0	0	6
sptan1	ENSCHAG00000019407	ENSCHAT00000052819	protein_coding	0	0	1	41	0	0	0	8	27	1	0	0	0	0	0	6
sptan1	ENSCHAG00000019407	ENSCHAT00000052853	protein_coding	0	0	1	41	0	0	0	8	27	1	0	0	0	0	0	6
sptan1	ENSCHAG00000019407	ENSCHAT00000052965	protein_coding	0	0	1	41	0	0	0	8	27	1	0	0	0	0	0	6
sptan1	ENSCHAG00000019407	ENSCHAT00000053769	protein_coding	0	0	0	42	0	0	0	8	28	0	0	0	0	0	0	6
sptan1	ENSCHAG00000019407	ENSCHAT00000053873	protein_coding	0	0	1	29	0	0	0	8	15	1	0	0	0	0	0	6
sptan1	ENSCHAG00000019407	ENSCHAT00000053959	protein_coding	0	0	1	29	0	0	0	8	15	1	0	0	0	0	0	6
sptan1	ENSCHAG00000019407	ENSCHAT00000054006	protein_coding	0	0	1	29	0	0	0	8	15	1	0	0	0	0	0	6
spty2d1	ENSCHAG00000016320	ENSCHAT00000037161	protein_coding	0	0	0	6	0	0	0	5	0	0	0	0	0	0	0	1
spty2d1	ENSCHAG00000016320	ENSCHAT00000037188	protein_coding	0	0	0	6	0	0	0	5	0	0	0	0	0	0	0	1
stard3nl	ENSCHAG00000022402	ENSCHAT00000052625	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
stard3nl	ENSCHAG00000022402	ENSCHAT00000052649	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
stard3nl	ENSCHAG00000022402	ENSCHAT00000052679	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
stox1	ENSCHAG00000019950	ENSCHAT00000046368	protein_coding	0	0	0	7	0	0	0	2	4	0	0	0	0	0	0	1
sulf2b	ENSCHAG00000024478	ENSCHAT00000058415	protein_coding	0	0	0	38	1	0	0	2	35	0	0	0	0	0	0	0
sulf2b	ENSCHAG00000024478	ENSCHAT00000058448	protein_coding	0	0	0	38	0	0	0	3	35	0	0	0	0	0	0	0
sulf2b	ENSCHAG00000024478	ENSCHAT00000058520	protein_coding	0	0	0	36	0	0	0	1	35	0	0	0	0	0	0	0
sulf2b	ENSCHAG00000024478	ENSCHAT00000058541	protein_coding	0	0	0	36	0	0	0	1	35	0	0	0	0	0	0	0
sulf2b	ENSCHAG00000024478	ENSCHAT00000058572	protein_coding	0	1	1	33	0	0	0	0	33	1	0	0	0	0	1	0
sulf2b	ENSCHAG00000024478	ENSCHAT00000058591	protein_coding	1	0	1	33	0	0	0	0	34	1	0	1	0	1	0	0
sulf2b	ENSCHAG00000024478	ENSCHAT00000058621	protein_coding	0	0	0	35	0	0	0	2	33	0	0	0	0	0	0	0
sulf2b	ENSCHAG00000024478	ENSCHAT00000058625	protein_coding	0	0	0	35	0	0	0	2	33	0	0	0	0	0	0	0
sulf2b	ENSCHAG00000024478	ENSCHAT00000058688	protein_coding	0	0	0	23	0	0	0	3	19	0	0	0	0	0	0	1
sulf2b	ENSCHAG00000024478	ENSCHAT00000058692	protein_coding	0	0	0	23	1	0	0	2	19	0	0	0	0	0	0	1
syt14b	ENSCHAG00000009355	ENSCHAT00000019710	protein_coding	0	0	0	4	0	0	0	1	2	0	0	0	0	0	0	1
syt14b	ENSCHAG00000009355	ENSCHAT00000019730	protein_coding	0	0	0	4	0	0	0	1	2	0	0	0	0	0	0	1
syt14b	ENSCHAG00000009355	ENSCHAT00000019757	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0
sytl1	ENSCHAG00000018364	ENSCHAT00000042383	protein_coding	0	1	1	9	0	0	0	5	4	1	0	0	0	0	1	0
